sin	sin	sɪn	s-s,i-ɪ,n-n	SUFFIX_NONE	NULL	sin	3	3	1	9048
sin's	sin	sɪnz	s-s,i-ɪ,n-n,'-,s-z	SUFFIX_ADD	's	sin's	5	5	1	9048
since	since	sɪns	s-s,i-ɪ,n-n,ce-s	SUFFIX_NONE	NULL	since	5	4	1	141264
sing	sing	sɪŋ	s-s,i-ɪ,ng-ŋ	SUFFIX_NONE	NULL	sing	4	3	1	38575
singer	singer	ˈsɪŋə	s-s,i-ɪ,ng-ŋ,er-ə	SUFFIX_NONE	NULL	singer	6	4	1	11277
singer's	singer	ˈsɪŋərz	s-s,i-ɪ,ng-ŋ,e-ə,r-r,'-,s-z	SUFFIX_ADD	's	singer's	8	7	1	11277
singers	singer	ˈsɪŋəz	s-s,i-ɪ,ng-ŋ,er-ə,s-z	SUFFIX_ADD	s	singers	7	5	1	11277
singing	sing	ˈsɪŋɪŋ	s-s,i-ɪ,ng-ŋ,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	singing	7	5	1	38575
single	single	ˈsɪŋ.ɡəl	s-s,i-ɪ,n-ŋ,g-ɡ,le-əl	SUFFIX_NONE	NULL	sin.gle	6	5	2	60072
singled	single	ˈsɪŋ.ɡəld	s-s,i-ɪ,n-ŋ,g-ɡ,le-əl,d-d	SUFFIX_DROP	ed	sin.gled	7	6	2	60072
singleness	single	ˈsɪŋɡl.nəs	s-s,i.e-ɪ,n-ŋ,g-ɡ,l-l,n-n,e-ə,ss-s	SUFFIX_ADD	ness	sinegl.ness	10	8	2	60072
singleness's	single	ˈsɪŋɡl.nəsɪz	s-s,i.e-ɪ,n-ŋ,g-ɡ,l-l,n-n,e-ə,ss-s,'-,s-ɪz	SUFFIX_ADD	's	sinegl.ness's	12	10	2	60072
singles	single	ˈsɪŋ.ɡəlz	s-s,i-ɪ,n-ŋ,g-ɡ,le-əl,s-z	SUFFIX_ADD	s	sin.gles	7	6	2	60072
singling	single	ˈsɪŋ.ɡəlɪŋ	s-s,i-ɪ,n-ŋ,g-ɡ,l-əl,i-ɪ,ng-ŋ	SUFFIX_DROP	ing	sin.gling	8	7	2	60072
singly	single	ˈsɪŋ.ɡli	s-s,i-ɪ,n-ŋ,g-ɡ,l-l,y-i	SUFFIX_NONE	NULL	sin.gly	6	6	2	5001
sings	sing	sɪŋz	s-s,i-ɪ,ng-ŋ,s-z	SUFFIX_ADD	s	sings	5	4	1	38575
sink	sink	sɪŋk	s-s,i-ɪ,n-ŋ,k-k	SUFFIX_NONE	NULL	sink	4	4	1	11592
sinking	sink	ˈsɪŋkɪŋ	s-s,i-ɪ,n-ŋ,k-k,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	sinking	7	6	1	11592
sinks	sink	sɪŋks	s-s,i-ɪ,n-ŋ,k-k,s-s	SUFFIX_ADD	s	sinks	5	5	1	11592
sinned	sin	sɪnd	s-s,i-ɪ,nn-n,ed-d	SUFFIX_DOUBLE	ed	sinned	6	4	1	9048
sinning	sin	ˈsɪn.ɪŋ	s-s,i-ɪ,nn-n,i-ɪ,ng-ŋ	SUFFIX_DOUBLE	ing	sin.ning	7	5	2	9048
sins	sin	sɪnz	s-s,i-ɪ,n-n,s-z	SUFFIX_ADD	s	sins	4	4	1	9048
sir	sir	sɜː	s-s,ir-ɜː	SUFFIX_NONE	NULL	sir	3	2	1	17733
sir's	sir	sɜːz	s-s,ir-ɜː,'-,s-z	SUFFIX_ADD	's	sir's	5	4	1	17733
sirs	sir	sɜːz	s-s,ir-ɜː,s-z	SUFFIX_ADD	s	sirs	4	3	1	17733
sister	sister	ˈsɪ.stə	s-s,i-ɪ,s-s,t-t,er-ə	SUFFIX_NONE	NULL	si.ster	6	5	2	48183
sister's	sister	ˈsɪ.stərz	s-s,i-ɪ,s-s,t-t,e-ə,r-r,'-,s-z	SUFFIX_ADD	's	si.ster's	8	8	2	48183
sisterly	sister	ˈsɪ.stə.li	s-s,i-ɪ,s-s,t-t,er-ə,l-l,y-i	SUFFIX_ADD	ly	si.ster.ly	8	7	3	5001
sisters	sister	ˈsɪ.stəz	s-s,i-ɪ,s-s,t-t,er-ə,s-z	SUFFIX_ADD	s	si.sters	7	6	2	48183
sit	sit	sɪt	s-s,i-ɪ,t-t	SUFFIX_NONE	NULL	sit	3	3	1	147185
site	site	saɪt	s-s,i.e-aɪ,t-t	SUFFIX_NONE	NULL	site	4	3	1	75932
site's	site	ˈsaɪts	s-s,i.e-aɪ,t-t,s-s	SUFFIX_ADD	's	site's	6	4	1	75932
sited	site	ˈsaɪ.tɪd	s-s,i-aɪ,t-t,e-ɪ,d-d	SUFFIX_DROP	ed	si.ted	5	5	2	75932
sites	site	saɪts	s-s,i.e-aɪ,t-t,s-s	SUFFIX_ADD	s	sites	5	4	1	75932
sits	sit	sɪts	s-s,i-ɪ,t-t,s-s	SUFFIX_ADD	s	sits	4	4	1	147185
sitting	sit	ˈsɪt.ɪŋ	s-s,i-ɪ,tt-t,i-ɪ,ng-ŋ	SUFFIX_DOUBLE	ing	sit.ting	7	5	2	147185
situation	situation	ˌsɪ.tʃʊ.ˈeɪʃ.ən	s-s,i-ɪ,t-tʃ,u-ʊ,a-eɪ,ti-ʃ,o-ə,n-n	SUFFIX_NONE	NULL	si.tu.a.tion	9	8	4	72603
situation's	situation	ˌsɪ.tʃuː.ˈeɪ.ʃənz	s-s,i-ɪ,t-tʃ,u-uː,a-eɪ,ti-ʃ,o-ə,n-n,'-,s-z	SUFFIX_ADD	's	si.tu.a.tion's	11	10	4	72603
situations	situation	ˌsɪ.tʃʊ.ˈeɪʃ.ənz	s-s,i-ɪ,t-tʃ,u-ʊ,a-eɪ,ti-ʃ,o-ə,n-n,s-z	SUFFIX_ADD	s	si.tu.a.tions	10	9	4	72603
six	six	sɪks	s-s,i-ɪ,x-ks	SUFFIX_NONE	NULL	six	3	3	1	90571
six's	six	ˈsɪk.səz	s-s,i-ɪ,x-ks,'-,s-əz	SUFFIX_ADD	's	six.'s	5	5	2	90571
sixer	six	ˈsɪk.sə	s-s,i-ɪ,x-ks,er-ə	SUFFIX_ADD	er	six.er	5	4	2	90571
sixes	six	ˈsɪk.sɪz	s-s,i-ɪ,x-ks,e-ɪ,s-z	SUFFIX_ADD	es	six.es	5	5	2	90571
sixth	sixth	sɪksθ	s-s,i-ɪ,x-ks,th-θ	SUFFIX_NONE	NULL	sixth	5	4	1	8170
sixthly	sixth	ˈsɪksθ.li	s-s,i-ɪ,x-ks,th-θ,l-l,y-i	SUFFIX_ADD	ly	sixth.ly	7	6	2	5001
sixths	sixth	sɪksθs	s-s,i-ɪ,x-ks,th-θ,s-s	SUFFIX_ADD	s	sixths	6	5	1	8170
size	size	saɪz	s-s,i-aɪ,ze-z	SUFFIX_NONE	NULL	size	4	3	1	51868
sized	size	saɪzd	s-s,i-aɪ,ze-z,d-d	SUFFIX_DROP	ed	sized	5	4	1	51868
sizes	size	ˈsaɪ.zɪz	s-s,i-aɪ,z-z,e-ɪ,s-z	SUFFIX_ADD	s	si.zes	5	5	2	51868
sizing	size	ˈsaɪz.ɪŋ	s-s,i-aɪ,z-z,i-ɪ,ng-ŋ	SUFFIX_DROP	ing	siz.ing	6	5	2	51868
ski	ski	skiː	s-s,k-k,i-iː	SUFFIX_NONE	NULL	ski	3	3	1	11656
ski's	ski	skiːz	s-s,k-k,i-iː,'-,s-z	SUFFIX_ADD	's	ski's	5	5	1	11656
skied	sky	skaɪd	s-s,k-k,ie-aɪ,d-d	SUFFIX_CHANGE	ed	skied	5	4	1	35141
skies	sky	skaɪz	s-s,k-k,ie-aɪ,s-z	SUFFIX_CHANGE	es	skies	5	4	1	35141
skiing	ski	ˈskiː.ɪŋ	s-s,k-k,i-iː,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	ski.ing	6	5	2	11656
skill	skill	skɪl	s-s,k-k,i-ɪ,ll-l	SUFFIX_NONE	NULL	skill	5	4	1	50431
skill's	skill	skɪlz	s-s,k-k,i-ɪ,ll-l,'-,s-z	SUFFIX_ADD	's	skill's	7	6	1	50431
skilled	skilled	skɪld	s-s,k-k,i-ɪ,ll-l,ed-d	SUFFIX_NONE	NULL	skilled	7	5	1	5047
skills	skill	skɪlz	s-s,k-k,i-ɪ,ll-l,s-z	SUFFIX_ADD	s	skills	6	5	1	50431
skin	skin	skɪn	s-s,k-k,i-ɪ,n-n	SUFFIX_NONE	NULL	skin	4	4	1	39893
skin's	skin	ˈskɪnz	s-s,k-k,i-ɪ,n-n,'-,s-z	SUFFIX_ADD	's	skin's	6	6	1	39893
skinned	skin	skɪnd	s-s,k-k,i-ɪ,nn-n,ed-d	SUFFIX_DOUBLE	ed	skinned	7	5	1	39893
skinning	skin	ˈskɪn.ɪŋ	s-s,k-k,i-ɪ,nn-n,i-ɪ,ng-ŋ	SUFFIX_DOUBLE	ing	skin.ning	8	6	2	39893
skins	skin	skɪnz	s-s,k-k,i-ɪ,n-n,s-z	SUFFIX_ADD	s	skins	5	5	1	39893
skip	skip	skɪp	s-s,k-k,i-ɪ,p-p	SUFFIX_NONE	NULL	skip	4	4	1	5635
skipped	skip	skɪpt	s-s,k-k,i-ɪ,pp-p,ed-t	SUFFIX_DOUBLE	ed	skipped	7	5	1	5635
skipping	skip	ˈskɪp.ɪŋ	s-s,k-k,i-ɪ,pp-p,i-ɪ,ng-ŋ	SUFFIX_DOUBLE	ing	skip.ping	8	6	2	5635
skips	skip	skɪps	s-s,k-k,i-ɪ,p-p,s-s	SUFFIX_ADD	s	skips	5	5	1	5635
skirt	skirt	skɜːt	s-s,k-k,ir-ɜː,t-t	SUFFIX_NONE	NULL	skirt	5	4	1	8167
skirt's	skirt	skɜːts	s-s,k-k,ir-ɜː,t-t,'-,s-s	SUFFIX_ADD	's	skirt's	7	6	1	8167
skirted	skirt	ˈskɜː.tɪd	s-s,k-k,ir-ɜː,t-t,e-ɪ,d-d	SUFFIX_ADD	ed	skir.ted	7	6	2	8167
skirting	skirt	ˈskɜːt.ɪŋ	s-s,k-k,ir-ɜː,t-t,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	skirt.ing	8	6	2	8167
skirts	skirt	skɜːts	s-s,k-k,ir-ɜː,t-t,s-s	SUFFIX_ADD	s	skirts	6	5	1	8167
skis	ski	skiːz	s-s,k-k,i-iː,s-z	SUFFIX_ADD	s	skis	4	4	1	11656
skull	skull	skʌl	s-s,k-k,u-ʌ,ll-l	SUFFIX_NONE	NULL	skull	5	4	1	6313
skull's	skull	skʌlz	s-s,k-k,u-ʌ,ll-l,'-,s-z	SUFFIX_ADD	's	skull's	7	6	1	6313
skulls	skull	skʌlz	s-s,k-k,u-ʌ,ll-l,s-z	SUFFIX_ADD	s	skulls	6	5	1	6313
sky	sky	skaɪ	s-s,k-k,y-aɪ	SUFFIX_NONE	NULL	sky	3	3	1	35141
sky's	sky	ˈskaɪz	s-s,k-k,y-aɪ,'-,s-z	SUFFIX_ADD	's	sky's	5	5	1	35141
skying	sky	ˈskaɪ.ɪŋ	s-s,k-k,y-aɪ,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	sky.ing	6	5	2	35141
slam	slam	slæm	s-s,l-l,a-æ,m-m	SUFFIX_NONE	NULL	slam	4	4	1	9076
slammed	slam	slæmd	s-s,l-l,a-æ,mm-m,ed-d	SUFFIX_DOUBLE	ed	slammed	7	5	1	9076
slamming	slam	ˈslæm.ɪŋ	s-s,l-l,a-æ,mm-m,i-ɪ,ng-ŋ	SUFFIX_DOUBLE	ing	slam.ming	8	6	2	9076
slams	slam	slæmz	s-s,l-l,a-æ,m-m,s-z	SUFFIX_ADD	s	slams	5	5	1	9076
slap	slap	slæp	s-s,l-l,a-æ,p-p	SUFFIX_NONE	NULL	slap	4	4	1	7015
slap's	slap	slæps	s-s,l-l,a-æ,p-p,'-,s-s	SUFFIX_ADD	's	slap's	6	6	1	7015
slapped	slap	slæpt	s-s,l-l,a-æ,pp-p,ed-t	SUFFIX_DOUBLE	ed	slapped	7	5	1	7015
slapper	slap	ˈslæ.pə	s-s,l-l,a-æ,pp-p,er-ə	SUFFIX_DOUBLE	er	slap.per	7	5	2	7015
slapping	slap	ˈslæp.ɪŋ	s-s,l-l,a-æ,pp-p,i-ɪ,ng-ŋ	SUFFIX_DOUBLE	ing	slap.ping	8	6	2	7015
slaps	slap	slæps	s-s,l-l,a-æ,p-p,s-s	SUFFIX_ADD	s	slaps	5	5	1	7015
slave	slave	sleɪv	s-s,l-l,a.e-eɪ,v-v	SUFFIX_NONE	NULL	slave	5	4	1	11863
slave's	slave	sleɪvz	s-s,l-l,a.e-eɪ,v-v,s-z	SUFFIX_ADD	's	slave's	7	5	1	11863
slaved	slave	sleɪvd	s-s,l-l,a-eɪ,v-v,ed-d	SUFFIX_DROP	ed	slaved	6	5	1	11863
slaver	slave	ˈslæ.və	s-s,l-l,a-æ,v-v,er-ə	SUFFIX_DROP	er	sla.ver	6	5	2	11863
slaveries	slavery	<slaveries>	NULL	SUFFIX_CHANGE	es	slaveries	9	1	1	5712
slavery	slavery	ˈsleɪ.və.ri	s-s,l-l,a-eɪ,v-v,e-ə,r-r,y-i	SUFFIX_NONE	NULL	sla.ve.ry	7	7	3	5712
slavery's	slavery	ˈsleɪ.və.riz	s-s,l-l,a-eɪ,v-v,e-ə,r-r,y-i,'-,s-z	SUFFIX_ADD	's	sla.ve.ry's	9	9	3	5712
slaves	slave	sleɪvz	s-s,l-l,a.e-eɪ,v-v,s-z	SUFFIX_ADD	s	slaves	6	5	1	11863
slaving	slave	ˈsleɪv.ɪŋ	s-s,l-l,a-eɪ,v-v,i-ɪ,ng-ŋ	SUFFIX_DROP	ing	slav.ing	7	6	2	11863
sleep	sleep	sliːp	s-s,l-l,ee-iː,p-p	SUFFIX_NONE	NULL	sleep	5	4	1	34801
sleep's	sleep	sliːps	s-s,l-l,ee-iː,p-p,'-,s-s	SUFFIX_ADD	's	sleep's	7	6	1	34801
sleeping	sleep	ˈsliːp.ɪŋ	s-s,l-l,ee-iː,p-p,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	sleep.ing	8	6	2	34801
sleeps	sleep	sliːps	s-s,l-l,ee-iː,p-p,s-s	SUFFIX_ADD	s	sleeps	6	5	1	34801
sleeve	sleeve	sliːv	s-s,l-l,ee-iː,v-v,e-	SUFFIX_NONE	NULL	sleeve	6	5	1	5855
sleeve's	sleeve	sliːvz	s-s,l-l,ee-iː,v-v,e-,'-,s-z	SUFFIX_ADD	's	sleeve's	8	7	1	5855
sleeved	sleeve	sliːvd	s-s,l-l,ee-iː,v-v,ed-d	SUFFIX_DROP	ed	sleeved	7	5	1	5855
sleeves	sleeve	sliːvz	s-s,l-l,ee-iː,v-v,e-,s-z	SUFFIX_ADD	s	sleeves	7	6	1	5855
sleeving	sleeve	<sleeving>	NULL	SUFFIX_DROP	ing	sleeving	8	1	1	5855
slice	slice	slaɪs	s-s,l-l,i-aɪ,ce-s	SUFFIX_NONE	NULL	slice	5	4	1	9337
slice's	slice	slaɪsɪz	s-s,l-l,i-aɪ,c-s,e-ɪ,'-,s-z	SUFFIX_ADD	's	slice's	7	7	1	9337
sliced	slice	slaɪst	s-s,l-l,i-aɪ,c-s,ed-t	SUFFIX_DROP	ed	sliced	6	5	1	9337
slices	slice	ˈslaɪ.sɪz	s-s,l-l,i-aɪ,c-s,e-ɪ,s-z	SUFFIX_ADD	s	sli.ces	6	6	2	9337
slicing	slice	ˈslaɪs.ɪŋ	s-s,l-l,i-aɪ,c-s,i-ɪ,ng-ŋ	SUFFIX_DROP	ing	slic.ing	7	6	2	9337
slid	slide	slɪd	s-s,l-l,i-ɪ,d-d	SUFFIX_NONE	NULL	slid	4	4	1	5001
slide	slide	slaɪd	s-s,l-l,i.e-aɪ,d-d	SUFFIX_NONE	NULL	slide	5	4	1	16805
slides	slide	slaɪdz	s-s,l-l,i.e-aɪ,d-d,s-z	SUFFIX_ADD	s	slides	6	5	1	16805
sliding	slide	ˈslaɪd.ɪŋ	s-s,l-l,i-aɪ,d-d,i-ɪ,ng-ŋ	SUFFIX_DROP	ing	slid.ing	7	6	2	16805
slight	slight	slaɪt	s-s,l-l,igh-aɪ,t-t	SUFFIX_NONE	NULL	slight	6	4	1	10500
slighted	slight	ˈslaɪ.tɪd	s-s,l-l,igh-aɪ,t-t,e-ɪ,d-d	SUFFIX_ADD	ed	sligh.ted	8	6	2	10500
slighter	slight	ˈslaɪ.tə	s-s,l-l,igh-aɪ,t-t,er-ə	SUFFIX_ADD	er	sligh.ter	8	5	2	10500
slightest	slight	ˈslaɪ.tɪst	s-s,l-l,igh-aɪ,t-t,e-ɪ,s-s,t-t	SUFFIX_ADD	est	sligh.test	9	7	2	5001
slighting	slight	ˈslaɪt.ɪŋ	s-s,l-l,igh-aɪ,t-t,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	slight.ing	9	6	2	10500
slightly	slightly	ˈslaɪt.li	s-s,l-l,igh-aɪ,t-t,l-l,y-i	SUFFIX_NONE	NULL	slight.ly	8	6	2	26887
slightness	slight	ˈslaɪt.nəs	s-s,l-l,igh-aɪ,t-t,n-n,e-ə,ss-s	SUFFIX_ADD	ness	slight.ness	10	7	2	10500
slights	slight	slaɪts	s-s,l-l,igh-aɪ,t-t,s-s	SUFFIX_ADD	s	slights	7	5	1	10500
slip	slip	slɪp	s-s,l-l,i-ɪ,p-p	SUFFIX_NONE	NULL	slip	4	4	1	21233
slip's	slip	slɪps	s-s,l-l,i-ɪ,p-p,'-,s-s	SUFFIX_ADD	's	slip's	6	6	1	21233
slipped	slip	slɪpt	s-s,l-l,i-ɪ,pp-p,ed-t	SUFFIX_DOUBLE	ed	slipped	7	5	1	21233
slipping	slip	ˈslɪp.ɪŋ	s-s,l-l,i-ɪ,pp-p,i-ɪ,ng-ŋ	SUFFIX_DOUBLE	ing	slip.ping	8	6	2	21233
slips	slip	slɪps	s-s,l-l,i-ɪ,p-p,s-s	SUFFIX_ADD	s	slips	5	5	1	21233
slope	slope	sləʊp	s-s,l-l,o.e-əʊ,p-p	SUFFIX_NONE	NULL	slope	5	4	1	8573
sloped	slope	sləʊpt	s-s,l-l,o-əʊ,p-p,ed-t	SUFFIX_DROP	ed	sloped	6	5	1	8573
slopes	slope	sləʊps	s-s,l-l,o.e-əʊ,p-p,s-s	SUFFIX_ADD	s	slopes	6	5	1	8573
sloping	slope	ˈsləʊp.ɪŋ	s-s,l-l,o-əʊ,p-p,i-ɪ,ng-ŋ	SUFFIX_DROP	ing	slop.ing	7	6	2	8573
slot	slot	slɒt	s-s,l-l,o-ɒ,t-t	SUFFIX_NONE	NULL	slot	4	4	1	5130
slot's	slot	slɒts	s-s,l-l,o-ɒ,t-t,'-,s-s	SUFFIX_ADD	's	slot's	6	6	1	5130
slots	slot	slɒts	s-s,l-l,o-ɒ,t-t,s-s	SUFFIX_ADD	s	slots	5	5	1	5130
slotted	slot	ˈslɒ.tɪd	s-s,l-l,o-ɒ,tt-t,e-ɪ,d-d	SUFFIX_DOUBLE	ed	slot.ted	7	6	2	5130
slotting	slot	ˈslɒt.ɪŋ	s-s,l-l,o-ɒ,tt-t,i-ɪ,ng-ŋ	SUFFIX_DOUBLE	ing	slot.ting	8	6	2	5130
slow	slow	sləʊ	s-s,l-l,o-əʊ,w-	SUFFIX_NONE	NULL	slow	4	4	1	20404
slowed	slow	sləʊd	s-s,l-l,o-əʊ,w-,ed-d	SUFFIX_ADD	ed	slowed	6	5	1	20404
slower	slow	ˈsləʊə	s-s,l-l,o-əʊ,w-,er-ə	SUFFIX_ADD	er	slower	6	5	1	20404
slowest	slow	ˈsləʊɪst	s-s,l-l,o-əʊ,w-,e-ɪ,s-s,t-t	SUFFIX_ADD	est	slowest	7	7	1	5001
slowing	slow	ˈsləʊɪŋ	s-s,l-l,o-əʊ,w-,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	slowing	7	6	1	20404
slowly	slowly	ˈsləʊ.li	s-s,l-l,o-əʊ,w-,l-l,y-i	SUFFIX_NONE	NULL	slow.ly	6	6	2	33403
slowness	slow	ˈsləʊ.nəs	s-s,l-l,o-əʊ,w-,n-n,e-ə,ss-s	SUFFIX_ADD	ness	slow.ness	8	7	2	20404
slowness's	slow	ˈsləʊ.nəsɪz	s-s,l-l,o-əʊ,w-,n-n,e-ə,ss-s,'-,s-ɪz	SUFFIX_ADD	's	slow.ness's	10	9	2	20404
slows	slow	sləʊz	s-s,l-l,o-əʊ,w-,s-z	SUFFIX_ADD	s	slows	5	5	1	20404
small	small	smɔːl	s-s,m-m,a-ɔː,ll-l	SUFFIX_NONE	NULL	small	5	4	1	185463
smaller	small	ˈsmɔː.lə	s-s,m-m,a-ɔː,ll-l,er-ə	SUFFIX_ADD	er	smal.ler	7	5	2	185463
smallest	small	ˈsmɔː.lɪst	s-s,m-m,a-ɔː,ll-l,e-ɪ,s-s,t-t	SUFFIX_ADD	est	smal.lest	8	7	2	5001
smallness	small	ˈsmɔːl.nəs	s-s,m-m,a-ɔː,ll-l,n-n,e-ə,ss-s	SUFFIX_ADD	ness	smal.lness	9	7	2	185463
smalls	small	smɔːlz	s-s,m-m,a-ɔː,ll-l,s-z	SUFFIX_ADD	s	smalls	6	5	1	185463
smart	smart	smɑːt	s-s,m-m,ar-ɑː,t-t	SUFFIX_NONE	NULL	smart	5	4	1	19370
smarted	smart	ˈsmɑː.tɪd	s-s,m-m,ar-ɑː,t-t,e-ɪ,d-d	SUFFIX_ADD	ed	smar.ted	7	6	2	19370
smarter	smart	ˈsmɑː.tə	s-s,m-m,ar-ɑː,t-t,er-ə	SUFFIX_ADD	er	smar.ter	7	5	2	19370
smartest	smart	ˈsmɑː.tɪst	s-s,m-m,ar-ɑː,t-t,e-ɪ,s-s,t-t	SUFFIX_ADD	est	smar.test	8	7	2	5001
smarting	smart	ˈsmɑːt.ɪŋ	s-s,m-m,ar-ɑː,t-t,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	smart.ing	8	6	2	19370
smartly	smart	ˈsmɑːt.li	s-s,m-m,ar-ɑː,t-t,l-l,y-i	SUFFIX_ADD	ly	smart.ly	7	6	2	5001
smartness	smart	ˈsmɑːt.nəs	s-s,m-m,ar-ɑː,t-t,n-n,e-ə,ss-s	SUFFIX_ADD	ness	smart.ness	9	7	2	19370
smarts	smart	smɑːts	s-s,m-m,ar-ɑː,t-t,s-s	SUFFIX_ADD	s	smarts	6	5	1	19370
smell	smell	smel	s-s,m-m,e-e,ll-l	SUFFIX_NONE	NULL	smell	5	4	1	15214
smelled	smell	smeld	s-s,m-m,e-e,ll-l,ed-d	SUFFIX_ADD	ed	smelled	7	5	1	15214
smelling	smell	ˈsmel.ɪŋ	s-s,m-m,e-e,ll-l,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	smel.ling	8	6	2	15214
smells	smell	smelz	s-s,m-m,e-e,ll-l,s-z	SUFFIX_ADD	s	smells	6	5	1	15214
smelt	smell	smelt	s-s,m-m,e-e,l-l,t-t	SUFFIX_NONE	NULL	smelt	5	5	1	5001
smile	smile	smaɪl	s-s,m-m,i.e-aɪ,l-l	SUFFIX_NONE	NULL	smile	5	4	1	41473
smile's	smile	smaɪlz	s-s,m-m,i.e-aɪ,l-l,s-z	SUFFIX_ADD	's	smile's	7	5	1	41473
smiled	smile	smaɪld	s-s,m-m,i-aɪ,l-l,ed-d	SUFFIX_DROP	ed	smiled	6	5	1	41473
smiles	smile	smaɪlz	s-s,m-m,i.e-aɪ,l-l,s-z	SUFFIX_ADD	s	smiles	6	5	1	41473
smiling	smile	ˈsmaɪl.ɪŋ	s-s,m-m,i-aɪ,l-l,i-ɪ,ng-ŋ	SUFFIX_DROP	ing	smil.ing	7	6	2	41473
smoke	smoke	sməʊk	s-s,m-m,o.e-əʊ,k-k	SUFFIX_NONE	NULL	smoke	5	4	1	14327
smoke's	smoke	sməʊks	s-s,m-m,o.e-əʊ,k-k,s-s	SUFFIX_ADD	's	smoke's	7	5	1	14327
smoked	smoke	sməʊkt	s-s,m-m,o-əʊ,k-k,ed-t	SUFFIX_DROP	ed	smoked	6	5	1	14327
smokes	smoke	sməʊks	s-s,m-m,o.e-əʊ,k-k,s-s	SUFFIX_ADD	s	smokes	6	5	1	14327
smoking	smoke	ˈsməʊkɪŋ	s-s,m-m,o-əʊ,k-k,i-ɪ,ng-ŋ	SUFFIX_DROP	ing	smoking	7	6	1	14327
smooth	smooth	smuːð	s-s,m-m,oo-uː,th-ð	SUFFIX_NONE	NULL	smooth	6	4	1	14148
smoothed	smooth	smuːðd	s-s,m-m,oo-uː,the-ð,d-d	SUFFIX_ADD	ed	smoothed	8	5	1	14148
smoother	smooth	ˈsmuː.ðə	s-s,m-m,oo-uː,th-ð,er-ə	SUFFIX_ADD	er	smo.other	8	5	2	14148
smoothest	smooth	ˈsmuː.ðɪst	s-s,m-m,oo-uː,th-ð,e-ɪ,s-s,t-t	SUFFIX_ADD	est	smo.othest	9	7	2	5001
smoothing	smooth	ˈsmuː.ðɪŋ	s-s,m-m,oo-uː,th-ð,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	smo.othing	9	6	2	14148
smoothly	smooth	ˈsmuːð.li	s-s,m-m,oo-uː,th-ð,l-l,y-i	SUFFIX_ADD	ly	smooth.ly	8	6	2	5001
smoothness	smooth	ˈsmuːð.nəs	s-s,m-m,oo-uː,th-ð,n-n,e-ə,ss-s	SUFFIX_ADD	ness	smooth.ness	10	7	2	14148
smoothness's	smooth	ˈsmuːð.nəsɪz	s-s,m-m,oo-uː,th-ð,n-n,e-ə,ss-s,'-,s-ɪz	SUFFIX_ADD	's	smooth.ness's	12	9	2	14148
smooths	smooth	smuːðz	s-s,m-m,oo-uː,th-ð,s-z	SUFFIX_ADD	s	smooths	7	5	1	14148
snake	snake	sneɪk	s-s,n-n,a.e-eɪ,k-k	SUFFIX_NONE	NULL	snake	5	4	1	8523
snake's	snake	ˈsneɪks	s-s,n-n,a.e-eɪ,k-k,s-s	SUFFIX_ADD	's	snake's	7	5	1	8523
snaked	snake	sneɪkt	s-s,n-n,a-eɪ,k-k,ed-t	SUFFIX_DROP	ed	snaked	6	5	1	8523
snakes	snake	sneɪks	s-s,n-n,a.e-eɪ,k-k,s-s	SUFFIX_ADD	s	snakes	6	5	1	8523
snaking	snake	ˈsneɪkɪŋ	s-s,n-n,a-eɪ,k-k,i-ɪ,ng-ŋ	SUFFIX_DROP	ing	snaking	7	6	1	8523
snap	snap	snæp	s-s,n-n,a-æ,p-p	SUFFIX_NONE	NULL	snap	4	4	1	13362
snapped	snap	snæpt	s-s,n-n,a-æ,pp-p,ed-t	SUFFIX_DOUBLE	ed	snapped	7	5	1	13362
snapper	snap	ˈsnæ.pə	s-s,n-n,a-æ,pp-p,er-ə	SUFFIX_DOUBLE	er	snap.per	7	5	2	13362
snapping	snap	ˈsnæp.ɪŋ	s-s,n-n,a-æ,pp-p,i-ɪ,ng-ŋ	SUFFIX_DOUBLE	ing	snap.ping	8	6	2	13362
snaps	snap	snæps	s-s,n-n,a-æ,p-p,s-s	SUFFIX_ADD	s	snaps	5	5	1	13362
sneak	sneak	sniːk	s-s,n-n,ea-iː,k-k	SUFFIX_NONE	NULL	sneak	5	4	1	5690
sneaked	sneak	sniːkt	s-s,n-n,ea-iː,k-k,ed-t	SUFFIX_ADD	ed	sneaked	7	5	1	5690
sneaking	sneak	ˈsniːkɪŋ	s-s,n-n,ea-iː,k-k,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	sneaking	8	6	1	5690
sneaks	sneak	sniːks	s-s,n-n,ea-iː,k-k,s-s	SUFFIX_ADD	s	sneaks	6	5	1	5690
